wall_time,sim_time,teleop_active,ros_fresh,position_error_mm,orientation_error_deg,target_linear_speed_mps,target_angular_speed_radps,raw_max_qdot_radps,cmd_max_qdot_radps,qdot_saturated,jacobian_condition,max_q_command_error_rad,deadline_misses
4546.828280984,0.010000000000000002,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00023156172738025838,1
4546.838204135,0.02000000000000001,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0006420883348210449,1
4546.848241606,0.03000000000000002,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0010870701046840686,1
4546.858888946,0.04000000000000003,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0015382914321710002,7
4546.868217028,0.05000000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0019525120983990981,7
4546.878184202,0.060000000000000046,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.002326993557708709,7
4546.888130653,0.07000000000000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0026636721412751654,10
4546.898127223,0.08000000000000006,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0029657491512482194,10
4546.908334599,0.09000000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.003236578567500767,10
4546.919859944,0.10000000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0034793261918181517,11
4546.928164902,0.11000000000000008,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0036968818133849154,13
4546.938301824,0.12000000000000009,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.003891852468140432,13
4546.949194546,0.1300000000000001,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.004066580160140322,13
4546.958590009,0.1400000000000001,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0042231655706561405,20
4546.968347341,0.1500000000000001,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0043634918762542945,20
4546.97832047,0.16000000000000011,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.004489246934098883,20
4546.991230491,0.17000000000000012,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.004601943436198346,23
4546.998366422,0.18000000000000013,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0047029370580503,26
4547.009276147,0.19000000000000014,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00479344274985854,27
4547.01927252,0.20000000000000015,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.004874549344019622,28
4547.028341756,0.21000000000000016,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.004947232647788313,33
4547.038393661,0.22000000000000017,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005012367176722273,33
4547.048103464,0.23000000000000018,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005070736669659783,33
4547.058307964,0.24000000000000019,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0051230435117468704,37
4547.068358169,0.25000000000000017,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005169917178980228,37
4547.078378412,0.2600000000000002,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005211921805952601,37
4547.089283855,0.2700000000000002,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005249536049669865,39
4547.098380198,0.2800000000000002,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00528308929435087,40
4547.108371742,0.2900000000000002,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0053130514465207146,40
4547.118208238,0.3000000000000002,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005339878191504068,40
4547.128307259,0.3100000000000002,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00536393785246659,44
4547.13848521,0.32000000000000023,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005385533541666898,44
4547.148522192,0.33000000000000024,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005404924413936385,44
4547.15813851,0.34000000000000025,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005422337788624488,48
4547.168360184,0.35000000000000026,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005437975731847331,48
4547.178193644,0.36000000000000026,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005452018977451459,50
4547.188306526,0.3700000000000003,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005464629620454852,50
4547.198365977,0.3800000000000003,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005475953208739359,54
4547.208636843,0.3900000000000003,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005486125359485088,54
4547.218584473,0.4000000000000003,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00549545203010255,54
4547.229154584,0.4100000000000003,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005504294128597727,57
4547.238368626,0.4200000000000003,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005512811472181938,58
4547.248282458,0.4300000000000003,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00552107084652051,58
4547.259107231,0.44000000000000034,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005529102057472208,60
4547.268219406,0.45000000000000034,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005536920144885517,61
4547.278098901,0.46000000000000035,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0055445341969600805,61
4547.288172885,0.47000000000000036,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005551950854058594,61
4547.298191102,0.48000000000000037,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005559175705129038,64
4547.308190612,0.4900000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0055662138464504015,64
4547.31817855,0.5000000000000003,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00557307010671817,64
4547.328165217,0.5100000000000003,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00557974913889795,67
4547.338106524,0.5200000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005586255458720616,67
4547.348156936,0.5300000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005592593461728072,67
4547.358171151,0.5400000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005598767431652431,67
4547.368150266,0.5500000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005604781545265028,69
4547.378331593,0.5600000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005610639875766005,69
4547.388126105,0.5700000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005616346395552348,69
4547.398180547,0.5800000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005621904978704771,72
4547.408229385,0.5900000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005627319403332436,0
4547.418360262,0.6000000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005632593353832658,0
4547.429035654,0.6100000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005637730423089379,2
4547.438422951,0.6200000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005642734114620527,3
4547.448109282,0.6300000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005647607844678777,3
4547.458211138,0.6400000000000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0056523549443079505,3
4547.468476686,0.6500000000000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005656978661356293,6
4547.478385105,0.6600000000000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005661482162447525,6
4547.488439098,0.6700000000000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00566586853491038,6
4547.498166826,0.6800000000000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0056701407886672805,9
4547.508289009,0.6900000000000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005674301858082796,9
4547.518357472,0.7000000000000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005678354603772501,9
4547.528380658,0.7100000000000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005682301814372843,10
4547.53836043,0.7200000000000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0056861462082726895,13
4547.548492426,0.7300000000000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00568989043530711,13
4547.558313734,0.7400000000000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005693537078414077,13
4547.569225699,0.7500000000000006,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005697088655254685,17
4547.578254677,0.7600000000000006,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0057005476197975235,18
4547.588674007,0.7700000000000006,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005703916363867799,18
4547.599226748,0.7800000000000006,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005707197218661874,20
4547.608403599,0.7900000000000006,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005710392456227798,21
4547.618593678,0.8000000000000006,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005713504290912477,21
4547.628698937,0.8100000000000006,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005716534880776081,21
4547.638759011,0.8200000000000006,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005719486328974297,24
4547.648664578,0.8300000000000006,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005722360685109035,24
4547.65855626,0.8400000000000006,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0057251599465481945,24
4547.669309361,0.8500000000000006,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005727886059715068,29
4547.678301202,0.8600000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005730540921347992,30
4547.688375832,0.8700000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005733126379730814,30
4547.698333377,0.8800000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005735644235894754,30
4547.708291383,0.8900000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005738096244792243,33
4547.718191326,0.9000000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005740484116443287,33
4547.728387012,0.9100000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005742809517054933,33
4547.73834965,0.9200000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005745074070114369,37
4547.748178723,0.9300000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0057472793574562114,37
4547.758338305,0.9400000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005749426920304515,37
4547.769188624,0.9500000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005751518260290047,39
4547.778398154,0.9600000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005753554840443318,41
4547.788194739,0.9700000000000008,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005755538086163913,41
4547.798165265,0.9800000000000008,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005757469386166609,41
4547.808259656,0.9900000000000008,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0057593500934047925,44
4547.818152075,1.0000000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005761181525971657,44
4547.828174679,1.0099999999999996,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005762964967979673,44
4547.83807137,1.0199999999999985,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005764701670418786,47
4547.848891515,1.0299999999999974,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005766392851993848,47
4547.85879664,1.0399999999999963,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0057680396999416975,47
4547.869360526,1.0499999999999952,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005769643370828369,47
4547.878260626,1.059999999999994,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005771204991326869,53
4547.888214264,1.069999999999993,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005772725658975941,53
4547.89817131,1.0799999999999919,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005774206442920276,53
4547.908203888,1.0899999999999908,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005775648384632552,57
