wall_time,sim_time,teleop_active,ros_fresh,clutch_id,fr3_command_position_x,fr3_command_position_y,fr3_command_position_z,fr3_target_position_x,fr3_target_position_y,fr3_target_position_z,fr3_actual_position_x,fr3_actual_position_y,fr3_actual_position_z,fr3_command_rotvec_x,fr3_command_rotvec_y,fr3_command_rotvec_z,fr3_target_rotvec_x,fr3_target_rotvec_y,fr3_target_rotvec_z,fr3_actual_rotvec_x,fr3_actual_rotvec_y,fr3_actual_rotvec_z,command_target_rotation_gap_deg,teleop_mode,position_error_norm,orientation_error_norm_rad,linear_task_velocity_norm,angular_task_velocity_norm,weighted_task_twist_norm,target_linear_speed_mps,target_linear_acceleration_norm_mps2,control_dt,target_angular_speed_radps,target_angular_acceleration_norm_radps2,raw_max_qdot_radps,cmd_max_qdot_radps,qdot_task_norm,task_residual_norm,joint_speed_saturated,jacobian_condition,deadline_misses,fr3_joint_1,fr3_joint_2,fr3_joint_3,fr3_joint_4,fr3_joint_5,fr3_joint_6,fr3_joint_7
24796.084212641,0.1500000000000001,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5555990809677179,-2.8121114480357767e-05,0.6201409559185685,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002598069293282441,0.008902551832068803,5.049815857418609e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,37,-6.3805567376394e-08,0.0043634918762542945,-4.942264216587079e-07,-1.5748026946884528,-0.00025980859349020776,1.5702636347608885,-0.7853000449325576
24796.094228291,0.16000000000000011,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.555629717125841,-2.931396748684171e-05,0.620015511331227,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002704206219774968,0.009162834059954316,4.779224671448437e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,37,-8.892222822799904e-08,0.004489246934098883,-5.703896100563246e-07,-1.5749167243527782,-0.0002704225494671134,1.5702431372667087,-0.7853000479115974
24796.10473525,0.17000000000000012,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.555657061730165,-3.0423398984565686e-05,0.6199029503151523,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002803129887832521,0.009396997465874172,4.5804847326308607e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,40,-1.0921250623628437e-07,0.004601943436198346,-6.401956748337082e-07,-1.5750190736024927,-0.00028031515740871454,1.5702240196234434,-0.7853000508235688
24796.114181095,0.18000000000000013,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5556814673568339,-3.145531466342008e-05,0.6198019476791908,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002895328073954267,0.00960768613218778,4.441154436887194e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,41,-1.2533528296815767e-07,0.0047029370580503,-7.04227497560235e-07,-1.5751109393871578,-0.0002895351951380072,1.5702061903737645,-0.7853000536629234
24796.124293305,0.19000000000000014,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5557032486138046,-3.24151946107783e-05,0.6197113146623093,0.0,0.0,0.0,0.0,0.0,0.0,-0.00029812558472164545,0.0097972747896083,4.3507319132347063e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,41,-1.3786940326703765e-07,0.00479344274985854,-7.630100710938258e-07,-1.575193395950614,-0.00029812817021040414,1.570189563980998,-0.7853000564251609
24796.134236896,0.20000000000000015,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5557226862955973,-3.330812461365697e-05,0.6196299848853005,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003061337718734889,0.009967896380708823,4.300361032671046e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,41,-1.4732282305111126e-07,0.004874549344019622,-8.170166250951481e-07,-1.5752674074131046,-0.00030613653471228827,1.5701740604552232,-0.7853000591067417
24796.144403443,0.21000000000000016,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.555740031069578,-3.413882523562932e-05,0.6195570017467465,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003135969663377353,0.010121466793477626,4.282581103961463e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,45,-1.5414081377126388e-07,0.004947232647788313,-8.66674097659009e-07,-1.575333839064384,-0.0003135998873156,1.5701596050054838,-0.7853000617049943
24796.154253914,0.22000000000000017,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5557555067488307,-3.49116787194348e-05,0.6194915071162813,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003205521014466761,0.010259707055700796,4.291114464827772e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,45,-1.587132628591767e-07,0.005012367176722273,-9.123679956394569e-07,-1.5753934674987635,-0.00032055516266329915,1.570146127713894,-0.7853000642180227
24796.164267268,0.23000000000000018,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5557693132001117,-3.563075384617402e-05,0.6194327311921815,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003270336236645353,0.010384163251591551,4.3206863635631146e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,45,-1.613811498957121e-07,0.005070736669659783,-9.544467088921075e-07,-1.5754469897105339,-0.0003270368085895247,1.570133563229406,-0.785300066644618
24796.17425076,0.24000000000000019,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5557816289294049,-3.629982890064093e-05,0.6193799834036178,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003330736583414367,0.010496224395207357,4.3668722718737986e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,49,-1.6244228494923636e-07,0.0051230435117468704,-9.932253430004303e-07,-1.5754950312563394,-0.00033307695182434636,1.570121850479792,-0.785300068984176
24796.184277198,0.25000000000000017,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5557926133823279,-3.6922412891123015e-05,0.6193326442500822,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003387021646188052,0.010597138470934159,4.4259684239187036e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,51,-1.6215639105423044e-07,0.005169917178980228,-1.0289891284435287e-06,-1.575538153580218,-0.0003387055528657986,1.5701109324007414,-0.7853000712366213
24796.194208476,0.2600000000000002,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5558024089920752,-3.750176516397881e-05,0.6192901579815122,0.0,0.0,0.0,0.0,0.0,0.0,-0.00034394708016492693,0.010688026829604695,4.4948819401975625e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,57,-1.6074960514434935e-07,0.005211921805952601,-1.0619964568498555e-06,-1.5755768605872391,-0.0003439505506900168,1.570100755681124,-0.7853000734023374
24796.207424662,0.2700000000000002,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5558111318894713,-3.804101922377592e-05,0.619251997958068,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003488352571135988,0.01076996727815266,4.5703512698238645e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,62,-1.5848644392807677e-07,0.005249536049669865,-1.0924489992006904e-06,-1.575611694469296,-0.00034883879888735137,1.570091263362942,-0.7853000754353717
24796.214271949,0.2800000000000002,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5558188359225708,-3.854336045024089e-05,0.6192174531179983,0.0,0.0,0.0,0.0,0.0,0.0,-0.00035339506091164536,0.010844476406503118,4.650222959048883e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,68,-1.557496536657801e-07,0.00528308929435087,-1.1202290919606601e-06,-1.575643759531292,-0.00035339866474398126,1.5700823725453632,-0.7853000771024906
24796.224348865,0.2900000000000002,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.555825629737559,-3.9011036187881925e-05,0.6191858878261374,0.0,0.0,0.0,0.0,0.0,0.0,-0.00035764778370430105,0.010912843688360761,4.738415816656068e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,71,-1.5242327724055385e-07,0.0053130514465207146,-1.1453955695119624e-06,-1.5756738440474807,-0.00035765144105074536,1.5700740519354333,-0.7853000784888083
24796.234435601,0.3000000000000002,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5558316326821113,-3.944621504999751e-05,0.6191568873797662,0.0,0.0,0.0,0.0,0.0,0.0,-0.00036161164677141395,0.010975879153249973,4.834406821358845e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,73,-1.4849133566431007e-07,0.005339878191504068,-1.1683585698219903e-06,-1.5757022876508837,-0.00036161535031569776,1.5700662868220496,-0.7853000797640831
24796.244439808,0.3100000000000002,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5558369430617047,-3.985112161221558e-05,0.6191301646393325,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003653046705689904,0.011034144652922528,4.935185926852248e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,78,-1.4407423911711582e-07,0.00536393785246659,-1.1895304200824928e-06,-1.5757292609221194,-0.0003653084144171242,1.5700590542573418,-0.785300081025352
24796.254182607,0.32000000000000023,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.555841641636959,-4.0227890746139574e-05,0.6191054985507495,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003687445528237816,0.011088078819262003,5.037983650191359e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,80,-1.3930851321775518e-07,0.005385533541666898,-1.209207191372285e-06,-1.5757548699641182,-0.0003687483322181975,1.570052324824688,-0.7853000823116053
24796.264227577,0.33000000000000024,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5558457970281986,-4.0578512365448907e-05,0.6190827045336836,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037194828730038843,0.011138052789764537,5.140881029137576e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,81,-1.3430666598714664e-07,0.005404924413936385,-1.2275831510329224e-06,-1.575779194882503,-0.0003719520982935948,1.5700460666470955,-0.7853000836311911
24796.275852906,0.34000000000000025,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5558494690467661,-4.090482824766508e-05,0.619061621214096,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037493194762305794,0.011184394133089842,5.242649080063272e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,85,-1.2915530831017804e-07,0.005422337788624488,-1.2447888225536818e-06,-1.575802304095491,-0.0003749357868501052,1.570040247893504,-0.7853000849789077
24796.284249754,0.35000000000000026,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.55585271055931,-4.120854338189227e-05,0.6190421043193443,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037771061311507945,0.011227397630972583,5.342498136597902e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,87,-1.239216043038034e-07,0.005437975731847331,-1.2609193988861685e-06,-1.575824259746819,-0.0003777144776530776,1.5700348379920546,-0.7853000863446326
24796.294391137,0.36000000000000026,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5558555686072314,-4.149123850615823e-05,0.6190240235445709,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003802983723459949,0.011267330825890789,5.439902539423613e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,87,-1.1865894121505218e-07,0.005452018977451459,-1.2760510368073084e-06,-1.5758451198209982,-0.000380302259627852,1.5700298081186443,-0.7853000877172606
24796.304378425,0.3700000000000003,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5558580851717635,-4.175438094209489e-05,0.6190072606518147,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003827083623309236,0.011304437461057297,5.534499960755518e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,87,-1.1341059551651018e-07,0.005464629620454852,-1.2902491843323601e-06,-1.5758649390261759,-0.00038271227008803316,1.5700251313332398,-0.7853000890863517
24796.314425036,0.3800000000000003,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5558602977625514,-4.199933374983133e-05,0.6189917081094718,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003849528216033018,0.011338940010324573,5.626036765626246e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,92,-1.0821197508143453e-07,0.005475953208739359,-1.3035726149745106e-06,-1.5758837692110808,-0.0003849567478271443,1.5700207825586128,-0.785300090442727
24796.324298645,0.3900000000000003,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5558622413177687,-4.222735039403957e-05,0.6189772653020981,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003870431293578438,0.011371046447246768,5.714567401042045e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,93,-1.0308082554606431e-07,0.005486125359485088,-1.3160661018279941e-06,-1.575901659623885,-0.00038704707221010406,1.5700167386865687,-0.7853000917801864
24796.334444467,0.4000000000000003,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5558640003001438,-4.243922885891997e-05,0.6189637383667721,0.0,0.0,0.0,0.0,0.0,0.0,-0.000388989375984828,0.011401126135698124,5.806627688385776e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,94,-9.771678166981355e-08,0.00549545203010255,-1.3275212827411078e-06,-1.5759186577902573,-0.00038899333220205343,1.5700129838362162,-0.7853000931394715
24796.344297215,0.4100000000000003,0,1,0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5558656747606933,-4.263593618238546e-05,0.6189509039058688,0.0,0.0,0.0,0.0,0.0,0.0,-0.00039080122230718137,0.011429602546972053,5.904736757811183e-07,0.0,full_pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,97,-9.202153194802547e-08,0.005504294128597727,-1.33791476041326e-06,-1.5759348087955205,-0.0003908051882240657,1.5700095005295616,-0.7853000945363725
