wall_time,sim_time,teleop_active,ros_fresh,position_error_mm,orientation_error_deg,target_linear_speed_mps,target_angular_speed_radps,raw_max_qdot_radps,cmd_max_qdot_radps,qdot_saturated,jacobian_condition,max_q_command_error_rad,deadline_misses
7066.625543507,0.010000000000000002,0,1,0.1860029525029042,0.02155705245898685,0.0,0.0,0.002107412487937944,0.002107412487937944,0,13.393063863915819,2.107412487850624e-06,1
7066.635567265,0.02000000000000001,0,1,0.6406271694435548,0.07315306686747995,0.0,0.0,0.006834530949373155,0.006834530949373155,0,13.391310340522068,6.83453094940667e-06,1
7066.645649032,0.03000000000000002,0,1,1.1764563572152194,0.13375542554634282,0.0,0.0,0.01228254164231828,0.01228254164231828,0,13.38939146872967,1.2282541642427702e-05,2
7066.656018463,0.04000000000000003,0,1,1.7364439616972327,0.19704954735353325,0.0,0.0,0.017932274513772085,0.017932274513772085,0,13.387421049585454,1.793227451374335e-05,6
7066.665664452,0.05000000000000004,0,1,2.3035268377354132,0.2611471255747094,0.0,0.0,0.023629043573189977,0.023629043573189977,0,13.385433044895423,2.3629043573114572e-05,6
7066.675557392,0.060000000000000046,0,1,2.8726017212615336,0.32548352110015194,0.0,0.0,0.02932675420481682,0.02932675420481682,0,13.383437645018777,2.9326754204861416e-05,7
7066.686381241,0.07000000000000005,0,1,3.4421419269410256,0.3898898919120469,0.0,0.0,0.0350116860114614,0.0350116860114614,0,13.381437901216708,3.5011686011499066e-05,10
7066.695543118,0.08000000000000006,0,1,4.011690244966725,0.4543157350235342,0.0,0.0,0.04067976747251467,0.04067976747251467,0,13.379434719938534,4.06797674725734e-05,11
7066.705534832,0.09000000000000007,0,1,4.581109292284642,0.5187459263690706,0.0,0.0,0.04632980231413384,0.04632980231413384,0,13.377428363308786,4.6329802314115653e-05,12
7066.715779515,0.10000000000000007,0,1,5.150357365346399,0.583175918171042,0.0,0.0,0.05196145094949277,0.05196145094949277,0,13.37541889994466,5.196145094954474e-05,12
7066.725677395,0.11000000000000008,0,1,5.71942141012243,0.6476043242683486,0.0,0.0,0.05757462903252041,0.05757462903252041,0,13.37340634039177,5.757462903255295e-05,15
7066.735956322,0.12000000000000009,0,1,6.288296968738024,0.7120307036195141,0.0,0.0,0.06316932827255478,0.06316932827255478,0,13.371390677808384,6.316932827266086e-05,15
7066.745938683,0.1300000000000001,0,1,6.856982174281962,0.7764548977121752,0.0,0.0,0.06874556305487413,0.06874556305487413,0,13.369371900185685,6.874556305480617e-05,15
7066.75592023,0.1400000000000001,0,1,7.4254759487005115,0.840876832475077,0.0,0.0,0.07430335453967904,0.07430335453967904,0,13.367349994018427,7.430335453961767e-05,20
7066.765807489,0.1500000000000001,0,1,7.993777459565556,0.9052964590470558,0.0,0.0,0.0798427259253938,0.0798427259253938,0,13.365324945407375,7.984272592542752e-05,20
7066.775964574,0.16000000000000011,0,1,8.561885954729012,0.9697137360592744,0.0,0.0,0.08536370103745736,0.08536370103745736,0,13.36329674039042,8.536370103739976e-05,21
7066.788790943,0.17000000000000012,0,1,9.129800710951558,1.0341286243322367,0.0,0.0,0.09086630390801333,0.09086630390801333,0,13.36126536504195,9.086630390808814e-05,22
7066.796325037,0.18000000000000013,0,1,9.697521017233418,1.0985410852863033,0.0,0.0,0.09635055865061334,0.09635055865061334,0,13.359230805502477,9.635055865064857e-05,26
7066.806511511,0.19000000000000014,0,1,10.265046168938312,1.1629510804643617,0.0,0.0,0.1018164894228106,0.1018164894228106,0,13.357193047987764,0.00010181648942286792,27
