wall_time,sim_time,teleop_active,ros_fresh,clutch_id,omy_raw_clutch_position_dx,omy_raw_clutch_position_dy,omy_raw_clutch_position_dz,omy_delta_position_x_m,omy_delta_position_y_m,omy_delta_position_z_m,omy_delta_rotvec_x_rad,omy_delta_rotvec_y_rad,omy_delta_rotvec_z_rad,fr3_command_position_dx,fr3_command_position_dy,fr3_command_position_dz,fr3_target_position_dx,fr3_target_position_dy,fr3_target_position_dz,fr3_actual_position_dx,fr3_actual_position_dy,fr3_actual_position_dz,mapped_position_delta_x_m,mapped_position_delta_y_m,mapped_position_delta_z_m,mapped_rotation_delta_x_rad,mapped_rotation_delta_y_rad,mapped_rotation_delta_z_rad,fr3_command_position_x,fr3_command_position_y,fr3_command_position_z,fr3_target_position_x,fr3_target_position_y,fr3_target_position_z,fr3_actual_position_x,fr3_actual_position_y,fr3_actual_position_z,fr3_command_rotvec_x,fr3_command_rotvec_y,fr3_command_rotvec_z,fr3_target_rotvec_x,fr3_target_rotvec_y,fr3_target_rotvec_z,fr3_actual_rotvec_x,fr3_actual_rotvec_y,fr3_actual_rotvec_z,omy_base_ee_position_x,omy_base_ee_position_y,omy_base_ee_position_z,omy_base_ee_rotvec_x,omy_base_ee_rotvec_y,omy_base_ee_rotvec_z,omy_clutch_base_delta_x,omy_clutch_base_delta_y,omy_clutch_base_delta_z,omy_clutch_spatial_rotvec_x,omy_clutch_spatial_rotvec_y,omy_clutch_spatial_rotvec_z,omy_relative_rotation_deg,fr3_command_cumulative_rotation_deg,fr3_target_cumulative_rotation_deg,command_target_rotation_gap_deg,position_error_mm,orientation_error_deg,target_linear_speed_mps,target_angular_speed_radps,raw_max_qdot_radps,cmd_max_qdot_radps,qdot_saturated,jacobian_condition,max_q_command_error_rad,deadline_misses
13298.386413281,0.11000000000000008,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5554349608902466,-2.2380609200981652e-05,0.620803776032926,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020903606627738154,0.007536105392506947,7.187618974775669e-07,-0.2157828630014843,0.22583746148929162,0.3456702458028159,0.279412280497509,0.061323781944278934,-1.7440636791873974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0036968818133849154,30
13298.396951905,0.12000000000000009,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5554832252709896,-2.3975880939484978e-05,0.6206102307100813,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022309625496085464,0.00793384133137433,6.453690560532479e-07,-0.2155596131576606,0.228837875603192,0.3445807402032945,0.284564475363523,0.07376793980136861,-1.7478147030110214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.003891852468140432,31
13298.406504227,0.1300000000000001,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5555263051394987,-2.545919214690377e-05,0.6204365744068442,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002362027343080353,0.00829152004422797,5.868114877259692e-07,-0.21531681129325625,0.23177186119321883,0.3440193583885707,0.28673464893538525,0.08431690185692771,-1.7519660165454254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.004066580160140322,32
13298.416406726,0.1400000000000001,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5555647580266296,-2.6838475352424872e-05,0.6202807613508607,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002484196357636954,0.008613206634140664,5.406981568785407e-07,-0.21502599271942535,0.2355066684903906,0.34288225444789033,0.28490601129064835,0.09148714881683821,-1.7563075799205112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0042231655706561405,37
13298.426500068,0.1500000000000001,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5555990809677179,-2.8121114480357767e-05,0.6201409559185685,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002598069293282441,0.008902551832068803,5.049815857418609e-07,-0.21476505657781753,0.23868460532831823,0.34259170266787686,0.28797911023832895,0.1036218743165597,-1.7600013823695888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0043634918762542945,37
13298.436534762,0.16000000000000011,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.555629717125841,-2.931396748684171e-05,0.620015511331227,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002704206219774968,0.009162834059954316,4.779224671448437e-07,-0.2144802654309422,0.242740121423551,0.3413293753463785,0.29131632405454616,0.11546669519162316,-1.763113592892366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.004489246934098883,37
13298.448065628,0.17000000000000012,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.555657061730165,-3.0423398984565686e-05,0.6199029503151523,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002803129887832521,0.009396997465874172,4.5804847326308607e-07,-0.21414951145962044,0.24671790920970563,0.3409422388328219,0.2902214484690584,0.12199285405049687,-1.7695571923658846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.004601943436198346,39
13298.456374493,0.18000000000000013,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5556814673568339,-3.145531466342008e-05,0.6198019476791908,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002895328073954267,0.00960768613218778,4.441154436887194e-07,-0.2138547252876828,0.250623634442531,0.34038546449923773,0.29389877274562864,0.13355376388557536,-1.7736103967089543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0047029370580503,42
13298.466718486,0.19000000000000014,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5557032486138046,-3.24151946107783e-05,0.6197113146623093,0.0,0.0,0.0,0.0,0.0,0.0,-0.00029812558472164545,0.0097972747896083,4.3507319132347063e-07,-0.21309953008348356,0.25549098257690944,0.33993545073135406,0.29500529109948176,0.1428381071628867,-1.781039560135417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00479344274985854,43
13298.476838916,0.20000000000000015,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5557226862955973,-3.330812461365697e-05,0.6196299848853005,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003061337718734889,0.009967896380708823,4.300361032671046e-07,-0.21278266574098903,0.2592242325094746,0.3401250248584978,0.2988603381339754,0.1543067547879698,-1.786122247033052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.004874549344019622,44
13298.486813461,0.21000000000000016,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.555740031069578,-3.413882523562932e-05,0.6195570017467465,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003135969663377353,0.010121466793477626,4.282581103961463e-07,-0.2119567130739758,0.26463815898834425,0.3396106320220803,0.3020805360450073,0.16409103249918533,-1.7957127152875711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.004947232647788313,50
13298.496436995,0.22000000000000017,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5557555067488307,-3.49116787194348e-05,0.6194915071162813,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003205521014466761,0.010259707055700796,4.291114464827772e-07,-0.21152215536967206,0.2690383167736788,0.34018343190423767,0.30191701681942595,0.17235284190384337,-1.8040645802082744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005012367176722273,51
13298.506395384,0.23000000000000018,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5557693132001117,-3.563075384617402e-05,0.6194327311921815,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003270336236645353,0.010384163251591551,4.3206863635631146e-07,-0.21061031199105024,0.2744839707578196,0.34008575372933736,0.3042852185142566,0.18068176720865514,-1.8162955454841343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005070736669659783,51
13298.516987692,0.24000000000000019,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5557816289294049,-3.629982890064093e-05,0.6193799834036178,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003330736583414367,0.010496224395207357,4.3668722718737986e-07,-0.21027219323187676,0.2779780259124399,0.3401315216665812,0.3084379376940233,0.18946791609037544,-1.8230762237733118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0051230435117468704,55
13298.526566359,0.25000000000000017,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5557926133823279,-3.6922412891123015e-05,0.6193326442500822,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003387021646188052,0.010597138470934159,4.4259684239187036e-07,-0.20914296458857462,0.2841968986240641,0.3413895136914631,0.3086311752405768,0.20033622370787996,-1.8388450228083462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005169917178980228,56
13298.536715308,0.2600000000000002,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5558024089920752,-3.750176516397881e-05,0.6192901579815122,0.0,0.0,0.0,0.0,0.0,0.0,-0.00034394708016492693,0.010688026829604695,4.4948819401975625e-07,-0.2081298662124238,0.2891483598673097,0.3423357925333691,0.3114539256825905,0.2109012392264577,-1.8520218925695837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005211921805952601,56
13298.546630902,0.2700000000000002,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5558111318894713,-3.804101922377592e-05,0.619251997958068,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003488352571135988,0.01076996727815266,4.5703512698238645e-07,-0.2070550416121582,0.2938271452072289,0.3434220929619661,0.31062789605148816,0.21772435606829893,-1.8668985496948272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005249536049669865,56
13298.556638606,0.2800000000000002,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5558188359225708,-3.854336045024089e-05,0.6192174531179983,0.0,0.0,0.0,0.0,0.0,0.0,-0.00035339506091164536,0.010844476406503118,4.650222959048883e-07,-0.2062556332974564,0.2993161431506455,0.34441096619137823,0.3112931515783901,0.2282156563202627,-1.8830573362896919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00528308929435087,61
13298.566714594,0.2900000000000002,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.555825629737559,-3.9011036187881925e-05,0.6191858878261374,0.0,0.0,0.0,0.0,0.0,0.0,-0.00035764778370430105,0.010912843688360761,4.738415816656068e-07,-0.2052678355792159,0.30263301946040466,0.3455823205808125,0.3079635272967701,0.23236401423205136,-1.8946352843763068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0053130514465207146,62
13298.576525938,0.3000000000000002,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5544994780317353,-6.5943841295818954e-34,0.6245024294875894,0.5558316326821113,-3.944621504999751e-05,0.6191568873797662,0.0,0.0,0.0,0.0,0.0,0.0,-0.00036161164677141395,0.010975879153249973,4.834406821358845e-07,-0.20416845221375027,0.30934371252641346,0.34712316028940166,0.3080639621657175,0.2462825293404914,-1.9150824965277544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005339878191504068,63
