timestamp,omy_position_x,omy_position_y,omy_position_z,fr3_target_position_x,fr3_target_position_y,fr3_target_position_z,fr3_actual_position_x,fr3_actual_position_y,fr3_actual_position_z,position_error_norm,omy_relative_angle_deg,fr3_target_angle_deg,fr3_actual_angle_deg,orientation_error_deg,q1,q2,q3,q4,q5,q6,q7,q_cmd1,q_cmd2,q_cmd3,q_cmd4,q_cmd5,q_cmd6,q_cmd7,max_joint_step
5147.225390155,-0.09212148041393309,0.34062161081304076,0.34879464452784653,0.5561201206252825,-0.00016733499522651702,0.6182581154132255,0.5559442554098055,-4.536536948817386e-05,0.6186214605531052,0.00042169284353862885,0.12429610778710609,0.1242961077871084,1.45827703764156e-05,0.12428259226582025,-1.6568474368763197e-08,0.005829109292377651,-1.5935915061282238e-06,-1.5762418823396325,-0.000415761868618258,1.5699622506291595,-0.7852996998240658,-1.4344144317123737e-05,7.504484515668397e-05,-1.5193684160259729e-05,-1.5707696954306511,-3.632139613165913e-05,1.5707317156027123,-0.7851325796697879,6.214378842470114e-05
5147.253318515,-0.09170684222740492,0.3402967924525229,0.3493031647753113,0.55589274777292,-0.00045758172579623104,0.6186140795864509,0.5559443069954305,-4.624336497780879e-05,0.6186210098482154,0.00041461503715471275,0.31689406902965234,0.316894069029652,0.000915978434142888,0.31610739360864665,-1.1647780182574886e-06,0.005830139986137295,-2.8543288154867203e-06,-1.576241392142618,-0.00041569739561656466,1.5699596458247778,-0.7852770397290606,-0.0001185957567487011,0.00016195374448261217,-0.00011963280062731597,-1.5706621666995721,0.0002690479036117049,1.570445236047145,-0.7845619036608116,0.00013760101944912425
5147.28087093,-0.0918270141003408,0.3403135554750698,0.34930139135061444,0.5559044818887028,-0.000373461414741116,0.6186128381891631,0.5559428643483778,-5.04485931021113e-05,0.6186188271091144,0.0003253403807031634,0.3168940690296768,0.31689406902967526,0.0053881076984907215,0.3130818743341956,-6.512679507253776e-06,0.005833066262151159,-8.51670021454116e-06,-1.576239205579381,-0.00040450069760427835,1.569931291885988,-0.7852011169743963,-0.00024647228781746037,0.0003982362082035449,-0.00024597734681407467,-1.570376404441311,0.0007802255746200882,1.5698913187321055,-0.7840949408087998,0.00013672005454669136
5147.308790033,-0.09215038070766587,0.3406283986794093,0.34878655717801926,0.5561248721317404,-0.00014710478961356651,0.6182524542683464,0.5559391914622912,-5.6831637825206854e-05,0.6186119997897785,0.000414607687968794,0.2713398513854611,0.27133985138546063,0.013608350578143497,0.26519124800986316,-1.766009241504816e-05,0.005851051799640503,-1.996241718422548e-05,-1.5762185236846724,-0.0003495449520649317,1.5698455953730792,-0.7850985288292878,-0.0003345878397611178,0.0007127839989118868,-0.0003313928417888849,-1.5700522221768203,0.0012486658979838435,1.5692143640510476,-0.7840054770764544,0.00013845386902387198
5147.337898914,-0.092444912173795,0.34039321012501145,0.34930379292244873,0.555960240143662,5.906723667681893e-05,0.6186145192894471,0.5559377355184878,-6.420207247816777e-05,0.6186005148924857,0.0001260868901513181,0.3930587008489728,0.3930587008489723,0.024512969682283347,0.3892369659601606,-3.3553468308050097e-05,0.005898134632074442,-3.586060838310332e-05,-1.5761626436817886,-0.00025133847666373207,1.5696994954990244,-0.7850074802637033,-0.00037183805868119064,0.0010797310293806654,-0.00036258516402284653,-1.5695956683429577,0.0018789290591639265,1.568439800698259,-0.7845382567394158,0.00017178848208055096
5147.369089066,-0.09315466212425581,0.3404779509816445,0.34931241661847584,0.5560195587433051,0.0005558922019993907,0.6186205558766661,0.5559403010638667,-6.824498867095541e-05,0.6185851903233754,0.0006301426305903963,0.5895878200464255,0.5895878200464256,0.03673174330712349,0.5991143763276403,-5.1841589212446175e-05,0.0059762751434313715,-5.350926230837484e-05,-1.5760663703113371,-9.264863108705386e-05,1.5694962554137877,-0.7849906432301227,-0.0003529236046120489,0.0013852040926564365,-0.000333848282776005,-1.5690856819507852,0.0026016951876488134,1.5677289723326981,-0.785871466125983,0.0003506839875769672
5147.396604199,-0.09364468137839517,0.3408076549428275,0.348798245337952,0.5562503515161331,0.0008989056798969404,0.6182606359802993,0.5559457069252438,-6.649836356187101e-05,0.6185692955884532,0.0010583402324349299,0.8364501336640165,0.8364501336640158,0.04892679086915061,0.8417347619293126,-6.924633188791686e-05,0.0060802046139338895,-6.943739701762637e-05,-1.575930263753248,0.00010944329457082088,1.5692389933555602,-0.7851305537680698,-0.00022623229345353007,0.001787830134161744,-0.00019620475136385997,-1.5685399867055845,0.003039846032941048,1.566925892819166,-0.7879335335737274,0.0004922134946362347
5147.424825892,-0.09414331499726566,0.3408628381062636,0.3488017396316586,0.5562889797305385,0.0012479492131062867,0.618263081985894,0.5559542539969925,-5.6410777516957695e-05,0.6185523861569642,0.0013773500663357822,1.0892264414437494,1.0892264414437511,0.06424589115030928,1.0782478210704498,-8.045976876500433e-05,0.006212089025434413,-7.82098345104894e-05,-1.5757543674480587,0.0003271125674074809,1.5689278876687682,-0.7854861362009138,1.1041497236623829e-05,0.002203320724272645,5.411506782210647e-05,-1.568011008511167,0.0032748178539128885,1.5661486319643523,-0.7908158897422812,0.0006360415101821368
5147.452456274,-0.09426894590882039,0.34071033671059536,0.3498320408722755,0.5561822287535707,0.0013358908511945922,0.6189842928543258,0.5559668285508702,-3.370727884323474e-05,0.6185330684044813,0.0014580122733584826,1.2004235144614526,1.200423514461452,0.0899404008001802,1.1501452827013665,-7.976180114801799e-05,0.006371808527490493,-7.40904858362292e-05,-1.5755428260404782,0.0005430891396910866,1.5685716572177066,-0.7861025083837836,0.00027983932339120215,0.002609791253716316,0.00033859611863699957,-1.5674017138366763,0.0036054840761792877,1.5653372656097568,-0.7941145550222999,0.0006958068718468696
5147.480492861,-0.09426383371470493,0.340876916048591,0.3487996394877379,0.5562988342901676,0.0013323123153137692,0.6182616118851495,0.5559835673019679,6.226437408499833e-06,0.6185121301208386,0.0013858774894777316,1.1969068819278283,1.196906881927826,0.1330001344756364,1.093104446362275,-6.368127723359267e-05,0.006557059335691563,-5.388613022333205e-05,-1.5752965233153289,0.0007617218598053173,1.5681766448004435,-0.7869796422630339,0.0005807304064837323,0.003053314031837576,0.0006538485127142831,-1.5668600518996567,0.0037049656162227366,1.564577432421183,-0.7973873906231678,0.0006421752755769363
