wall_time,sim_time,teleop_active,ros_fresh,position_error_mm,orientation_error_deg,target_linear_speed_mps,target_angular_speed_radps,raw_max_qdot_radps,cmd_max_qdot_radps,qdot_saturated,jacobian_condition,max_q_command_error_rad,deadline_misses
7581.262569344,0.010000000000000002,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00023156172738025838,1
7581.27264057,0.02000000000000001,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0006420883348210449,1
7581.28253058,0.03000000000000002,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0010870701046840686,1
7581.292537098,0.04000000000000003,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0015382914321710002,5
7581.302554051,0.05000000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0019525120983990981,5
7581.312552714,0.060000000000000046,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.002326993557708709,5
7581.3227467,0.07000000000000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0026636721412751654,9
7581.332576167,0.08000000000000006,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0029657491512482194,9
7581.342558541,0.09000000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.003236578567500767,9
7581.352586022,0.10000000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0034793261918181517,9
7581.362551021,0.11000000000000008,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0036968818133849154,13
7581.372581525,0.12000000000000009,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.003891852468140432,13
7581.382685855,0.1300000000000001,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.004066580160140322,13
7581.392530669,0.1400000000000001,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0042231655706561405,16
7581.40255325,0.1500000000000001,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0043634918762542945,16
7581.412512404,0.16000000000000011,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.004489246934098883,16
7581.423147149,0.17000000000000012,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.004601943436198346,18
7581.43252323,0.18000000000000013,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0047029370580503,18
7581.44261796,0.19000000000000014,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00479344274985854,18
7581.452593685,0.20000000000000015,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.004874549344019622,19
7581.462530003,0.21000000000000016,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.004947232647788313,25
7581.472571469,0.22000000000000017,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005012367176722273,25
7581.482595516,0.23000000000000018,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005070736669659783,25
7581.492527453,0.24000000000000019,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0051230435117468704,27
7581.502552503,0.25000000000000017,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005169917178980228,27
7581.512588819,0.2600000000000002,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005211921805952601,27
7581.522559653,0.2700000000000002,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005249536049669865,27
7581.532587527,0.2800000000000002,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00528308929435087,33
7581.542578992,0.2900000000000002,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0053130514465207146,33
7581.552625641,0.3000000000000002,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005339878191504068,33
7581.562438219,0.3100000000000002,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00536393785246659,39
7581.572641456,0.32000000000000023,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005385533541666898,39
7581.582522153,0.33000000000000024,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005404924413936385,39
7581.593249786,0.34000000000000025,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005422337788624488,41
7581.602510716,0.35000000000000026,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005437975731847331,41
7581.612548338,0.36000000000000026,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005452018977451459,41
7581.622648723,0.3700000000000003,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005464629620454852,42
7581.632623668,0.3800000000000003,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005475953208739359,47
7581.642574351,0.3900000000000003,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005486125359485088,47
7581.652541532,0.4000000000000003,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00549545203010255,48
7581.662499941,0.4100000000000003,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005504294128597727,52
7581.672561177,0.4200000000000003,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005512811472181938,53
7581.682618254,0.4300000000000003,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00552107084652051,0
7581.692499046,0.44000000000000034,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005529102057472208,0
7581.702647207,0.45000000000000034,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005536920144885517,3
7581.712649919,0.46000000000000035,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0055445341969600805,3
7581.722512532,0.47000000000000036,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005551950854058594,3
7581.732571502,0.48000000000000037,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005559175705129038,6
7581.742585767,0.4900000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0055662138464504015,6
7581.752568413,0.5000000000000003,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00557307010671817,6
7581.763603536,0.5100000000000003,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00557974913889795,8
7581.772526751,0.5200000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005586255458720616,9
7581.782513293,0.5300000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005592593461728072,9
7581.792603895,0.5400000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005598767431652431,9
7581.802543117,0.5500000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005604781545265028,15
7581.812510838,0.5600000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005610639875766005,15
7581.822512417,0.5700000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005616346395552348,15
7581.83255029,0.5800000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005621904978704771,18
7581.842659265,0.5900000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005627319403332436,19
7581.852773838,0.6000000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005632593353832658,19
7581.866170119,0.6100000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005637730423089379,20
7581.872547721,0.6200000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005642734114620527,24
7581.882799333,0.6300000000000004,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005647607844678777,24
7581.892594491,0.6400000000000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0056523549443079505,24
7581.902603684,0.6500000000000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005656978661356293,30
7581.912612146,0.6600000000000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005661482162447525,30
7581.922650481,0.6700000000000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00566586853491038,32
7581.9351676,0.6800000000000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0056701407886672805,35
7581.942711939,0.6900000000000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005674301858082796,38
7581.9526044,0.7000000000000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005678354603772501,38
7581.962647289,0.7100000000000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005682301814372843,40
7581.972535816,0.7200000000000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0056861462082726895,44
7581.98268685,0.7300000000000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00568989043530711,44
7581.992566604,0.7400000000000005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005693537078414077,44
7582.00259028,0.7500000000000006,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005697088655254685,47
7582.012570792,0.7600000000000006,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0057005476197975235,47
7582.022580751,0.7700000000000006,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005703916363867799,47
7582.034420803,0.7800000000000006,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005707197218661874,48
7582.042553355,0.7900000000000006,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005710392456227798,50
7582.052590453,0.8000000000000006,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005713504290912477,50
7582.062611088,0.8100000000000006,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005716534880776081,50
7582.072558917,0.8200000000000006,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005719486328974297,53
7582.082549227,0.8300000000000006,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005722360685109035,53
7582.092527698,0.8400000000000006,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0057251599465481945,53
7582.103089073,0.8500000000000006,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005727886059715068,56
7582.112514576,0.8600000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005730540921347992,56
7582.122513101,0.8700000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005733126379730814,56
7582.132544898,0.8800000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005735644235894754,56
7582.142524212,0.8900000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005738096244792243,59
7582.152556995,0.9000000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005740484116443287,59
7582.162643016,0.9100000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005742809517054933,59
7582.173434174,0.9200000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005745074070114369,65
7582.182549904,0.9300000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0057472793574562114,67
7582.19251611,0.9400000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005749426920304515,67
7582.205051864,0.9500000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005751518260290047,69
7582.212754935,0.9600000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005753554840443318,71
7582.222748034,0.9700000000000008,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005755538086163913,71
7582.23265697,0.9800000000000008,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005757469386166609,71
7582.24257599,0.9900000000000008,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0057593500934047925,75
7582.252626895,1.0000000000000007,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005761181525971657,75
7582.262529542,1.0099999999999996,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005762964967979673,75
7582.273790865,1.0199999999999985,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005764701670418786,78
7582.282555266,1.0299999999999974,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005766392851993848,79
7582.292572649,1.0399999999999963,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0057680396999416975,79
7582.302607754,1.0499999999999952,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005769643370828369,79
7582.312550203,1.059999999999994,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005771204991326869,83
7582.322596771,1.069999999999993,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005772725658975941,84
7582.332543614,1.0799999999999919,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005774206442920276,85
7582.342583004,1.0899999999999908,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005775648384632552,89
7582.352526238,1.0999999999999897,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005777052498617756,89
7582.362523063,1.1099999999999886,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005778419773100146,90
7582.375570996,1.1199999999999875,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005779751170693301,91
7582.382643966,1.1299999999999863,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005781047629053602,94
