timestamp,omy_position_x,omy_position_y,omy_position_z,fr3_target_position_x,fr3_target_position_y,fr3_target_position_z,fr3_actual_position_x,fr3_actual_position_y,fr3_actual_position_z,position_error_norm,omy_relative_angle_deg,fr3_target_angle_deg,fr3_actual_angle_deg,orientation_error_deg,q1,q2,q3,q4,q5,q6,q7,q_cmd1,q_cmd2,q_cmd3,q_cmd4,q_cmd5,q_cmd6,q_cmd7,max_joint_step
4324.270678637,-0.09293884760373464,0.3623921346906329,0.3484168387939179,0.5546813475581459,-0.0004297239705672174,0.6242433837102833,0.5559429029848417,-4.5440670340047216e-05,0.618627016916057,0.005769122265713106,0.4109477907692313,0.4109477907692305,0.6935104173192921,0.774449143295395,-4.086152148001225e-07,0.005817276703719544,-2.0018977128559916e-06,-1.5762306766786929,-0.00041333529238108107,1.5699644702384428,-0.7852987765297711,-0.0001082716055499783,-0.0013953230734921988,-0.00010512819088147476,-1.569439112685671,0.0006780100982933816,1.5709814503963233,-0.7850077120648511,0.00027306807883552937
4324.299915954,-0.09229445631615069,0.3624730183776512,0.34858096728266214,0.5549350420220593,-0.0007976984192196066,0.6241015847290963,0.555929448598306,-4.32986464708371e-05,0.6186977056873366,0.005546158323918918,0.7893942487560314,0.7893942487560303,0.6849599511823377,0.9482636529023776,-5.724542063931296e-06,0.005743727212510434,-7.366942156282066e-06,-1.5761258027519216,-0.0003237503810013678,1.5699758516832203,-0.7852448412275774,-0.0004541958003510704,-0.002408823584232595,-0.0004430706656140922,-1.567703444916566,0.0026124974764998427,1.570773428881632,-0.7839122000918253,0.0004300163648996405
4324.327497416,-0.09301117299097075,0.36246201648663934,0.34875676136209194,0.5545890870074058,-0.0004243471906444618,0.6240130939950902,0.5558975562767027,-3.659130629655273e-05,0.618878599119197,0.005312766142520724,0.7264381324568127,0.7264381324568108,0.6638173623410439,0.909006359631703,-2.8866654607301356e-05,0.005587454656599934,-2.8001811491820916e-05,-1.5758804684834982,-4.125508567962039e-05,1.5699842761451728,-0.7850929312789606,-0.0008357001300296623,-0.0035635675472584444,-0.0008137295586277225,-1.566325068630087,0.004885285511333842,1.570812504151996,-0.7830514393013076,0.00045495568499352896
4324.356508286,-0.09355166118270265,0.36261537303229163,0.34893669268153166,0.554242571791055,-0.0002196561583015112,0.6239205787327318,0.555840487464522,-3.725169205652186e-05,0.6191678810141688,0.005017443720945132,0.6279487871685495,0.6279487871685494,0.6313718416182906,0.8782806796172122,-8.220279637539356e-05,0.0053279203936034926,-7.042950527286773e-05,-1.5755319680358668,0.0004318404027997847,1.5699954685298858,-0.7848921866692259,-0.0011266565573256838,-0.004918158571310462,-0.0010927433166454056,-1.5653322089955215,0.007027443375750947,1.5709482987771224,-0.7828348542757162,0.000419155665238777
4324.385974493,-0.09443234012935392,0.3626650412404865,0.3489406817355454,0.5537991085731871,0.000207950421225862,0.6239624276312101,0.5557509080979888,-4.6298622645787844e-05,0.6195512686521776,0.004830371362496362,0.6627673716318162,0.6627673716318156,0.5912122073049717,0.9051640498279763,-0.00015726488094013188,0.004943504947289111,-0.00013389959320179176,-1.575139813872195,0.0010542482058816215,1.5700093688828862,-0.7847184661453896,-0.0012848165767175269,-0.006663147516854515,-0.0012372799001498234,-1.5650593204644865,0.00880329491385082,1.5714502960582126,-0.7838890427290814,0.0003680725308786905
4324.416650788,-0.0948356300662069,0.36280796584133274,0.34910953425400726,0.5535237396735073,0.00034726029590891625,0.6238705602927783,0.5556231161541484,-5.795750307259004e-05,0.6200115781885134,0.004411725960791011,0.9645515691056941,0.9645515691056918,0.5457608244652586,1.0676655434728757,-0.00024324596903158984,0.004416611939720167,-0.00020947683858967377,-1.574764197196607,0.0017890025389740538,1.5700547753270848,-0.7847004042488988,-0.001402560837022354,-0.008499307186603803,-0.0013378853595161552,-1.5651196984814957,0.010761240612269546,1.5717831638405895,-0.786112965080608,0.0005294127942794524
4324.446977479,-0.09512386502997337,0.3628232964085035,0.34910580369630334,0.5533794020945305,0.0004876273572006075,0.6238877252823374,0.5554568406582009,-6.32215057697243e-05,0.620533789642728,0.003983474580099969,1.1296981213088169,1.1296981213088177,0.49864432542087483,1.1449370957468608,-0.00033410307912341955,0.003753978232991605,-0.00029007465075098226,-1.5744276385219045,0.0026475759930690715,1.5701182892694938,-0.784929042472076,-0.0014681671344914495,-0.010276129026974246,-0.001385602409375331,-1.565309633166949,0.012823663065422765,1.5717621659250858,-0.7891946109572653,0.0006403013081887937
4324.476937319,-0.09492476103033967,0.36254182014634995,0.34965034095610337,0.5535818807701334,0.000522460724643092,0.6234860647797414,0.5552531918685036,-5.5969121533490525e-05,0.6211016655673093,0.002968707038212193,1.1656239842177327,1.1656239842177345,0.4569658076226139,1.0969129031020048,-0.0004241314780685573,0.002975552712231675,-0.00036984769204630814,-1.5741349224903818,0.003621961793466292,1.5701713609769656,-0.7854490952349594,-0.0015380396759253085,-0.011817270202289005,-0.0014399926302702299,-1.5655261125101134,0.01494327126107314,1.5715761116335367,-0.7924390259272395,0.0005792328862988688
4324.507050994,-0.09525449003251088,0.36265927971300327,0.3490982576209667,0.5534016482165791,0.0006327402408825674,0.6238919446905582,0.5550209446039981,-3.444728670057816e-05,0.6216997928353871,0.002805849201828326,1.1835267724262315,1.1835267724262335,0.42988589506852215,0.9929386186966378,-0.0005123736119654217,0.002115521058098936,-0.0004473283174465674,-1.5738791081139167,0.004705511848640597,1.5702115972334876,-0.7862130892724918,-0.0016069353394182026,-0.013081489537293886,-0.0014980114938931285,-1.565657290558089,0.01698811576161219,1.571196482395333,-0.7952823745047309,0.0005400184180425993
4324.537169815,-0.09460638514582266,0.36280300091376705,0.3490903890138968,0.5536362961327076,0.00023206706884089758,0.6238726415930459,0.5547701974349285,-5.065242792620921e-07,0.6223119797142277,0.001943061537726342,1.2583771651364073,1.2583771651364084,0.42773996809038994,0.9351177767070721,-0.0005993021558810854,0.0012116271627155947,-0.0005232398193980703,-1.5736467404440853,0.005885142631560077,1.5702260363168954,-0.7871668811389365,-0.001746912847652615,-0.01392002269074896,-0.0016308265521485306,-1.5655692759526842,0.019176802996715755,1.5705082544434903,-0.7978006742262184,0.0004867120627989421
4324.566778294,-0.09425608426257112,0.3627900100287159,0.3490737642398142,0.5538102208030118,5.868252885948592e-05,0.6238667782056185,0.5545089654403083,4.22472121089821e-05,0.6229216059768936,0.0011755274261964696,1.5115573965369047,1.5115573965369034,0.4586460626948127,1.0673497907870824,-0.0006903888901371585,0.0003110985798550518,-0.0006027241152955737,-1.573406847804811,0.007178030668890259,1.5701524262629378,-0.7882655018510434,-0.001968094360202663,-0.014242266052743407,-0.0018481971423883988,-1.5650862522631244,0.021864846266751132,1.569100299879019,-0.800159696374028,0.0005904228855728386
4324.596541318,-0.09372285840686928,0.36277201002087395,0.3490370986480803,0.5540748062057503,-0.00020614346810130692,0.623865848826933,0.5542459185269722,9.01777007631015e-05,0.6235125142706968,0.0004918647885565269,2.1318700988922257,2.131870098892224,0.523694420494978,1.6250462385604407,-0.0007944904103353403,-0.0005285003699617968,-0.0006944900295163198,-1.573109508064309,0.008642210575133466,1.569907629355725,-0.789474132341841,-0.002373391904378906,-0.013741207256963215,-0.002253775294823734,-1.5637441631673525,0.025737089739185724,1.566324317783565,-0.8021944791326435,0.0008819012854367875
4324.624254942,-0.0920714785202979,0.36286631105527883,0.34896745384560796,0.5548147438131418,-0.0010976404746084023,0.6238390767312028,0.5539917980237846,0.0001394611552735681,0.6240711661329507,0.0015038369942520359,3.2013131408899396,3.2013131408899365,0.6210279482395163,2.6712016311157654,-0.0009287627854239794,-0.0012231604013070339,-0.0008148519658589327,-1.572657033894239,0.010407787109385351,1.5693444835316488,-0.7907478924617879,-0.003137897579381584,-0.011962391153032685,-0.0030247180587618973,-1.5608708781390015,0.03172082335034242,1.5613202810915572,-0.8037442183002937,0.0013909274916110003
4324.655016435,-0.09062359760347034,0.36291003143382894,0.34903393781359604,0.5554750309100882,-0.0018600839326745149,0.6237249742120503,0.5537577247516244,0.00018061354950514867,0.6245899710079671,0.0028038912447914803,4.6990108812439795,4.699010881243977,0.7511290945477719,4.111155608385116,-0.0011236377701309194,-0.0016742430210676276,-0.0009931273615699698,-1.571905402004417,0.012676602636473223,1.5682533223616817,-0.7920239409519024,-0.004377663352552038,-0.00859050758712778,-0.004279709745831504,-1.5559773139990944,0.040689203397311656,1.5533701984711832,-0.8046347229285241,0.0021016662561898136
4324.685919783,-0.08839615208314604,0.3631184983480741,0.3493805351877999,0.5564027368544548,-0.003099198652229057,0.6233854801101211,0.5535560806717401,0.0002000048043456213,0.62506714557465,0.004670780834619814,6.788914941991016,6.7889149419910115,0.9216862318371505,6.0822756120847306,-0.0014195121785552,-0.0017532277425664916,-0.0012696453971074708,-1.5706730253409442,0.01573168867265385,1.5663878546569072,-0.7932398714973057,-0.006267964559977398,-0.003448969029058585,-0.006196333101456773,-1.5488924325690305,0.054081608443017674,1.5420390401194441,-0.8048785939002416,0.003152071494641815
4324.715118704,-0.08521164015966763,0.36352590497554815,0.34977158043784007,0.5576800646628489,-0.004923382608720577,0.6229778125928599,0.5534096109948362,0.000183796672192405,0.6254789461888968,0.007111661128263521,9.693834628984627,9.693834628984622,1.1544512030103213,8.774884387671698,-0.001873754175576717,-0.001292243026942598,-0.001700154945700707,-1.568763711616419,0.0199964254679472,1.563455802670792,-0.7943304714016656,-0.009216935325925744,0.004096580391533618,-0.0091806188714194,-1.538754832896519,0.07320018851021216,1.526122590003336,-0.8042834870107282,0.004
