timestamp,omy_position_x,omy_position_y,omy_position_z,fr3_target_position_x,fr3_target_position_y,fr3_target_position_z,fr3_actual_position_x,fr3_actual_position_y,fr3_actual_position_z,position_error_norm,omy_relative_angle_deg,fr3_target_angle_deg,fr3_actual_angle_deg,orientation_error_deg,q1,q2,q3,q4,q5,q6,q7,q_cmd1,q_cmd2,q_cmd3,q_cmd4,q_cmd5,q_cmd6,q_cmd7,max_joint_step,raw_max_dq,cmd_max_dq,dq_saturated,dt
5704.000751465,-0.04549388561746859,0.35281297322603333,0.34343286011021434,0.554694815017433,-0.030255862238613873,0.608084226670541,0.5549593807804746,-0.03149825534516813,0.60735378724862,0.0014652909005666939,61.37540738261459,61.375407382614526,64.52105642645896,3.174893880692053,-0.1941876369749866,0.29218836637721146,-0.07913587958895481,-1.2870771575391142,0.9380772146727492,0.8064822686347112,-0.49338497539020654,-0.18826981370084686,0.2803924243520285,-0.07959578439826272,-1.2793575897630827,0.9176790411342051,0.816992842504156,-0.5027441303766479,0.0019392761201448422,0.0019392761201448422,0.0019392761201448422,False,0.0057571460001781816
5704.028965169,-0.04570618453235243,0.3529017137669498,0.3443547956605575,0.5547569333960746,-0.030107252998195184,0.6087295815557812,0.554977871201468,-0.03140810252188858,0.60736001486006,0.001901771787353592,60.502129015628775,60.50212901562873,64.38956310179222,3.921641368193095,-0.1935965793660254,0.2918251363502816,-0.07920210363897572,-1.2868602310680664,0.9356940170101586,0.8076196519479407,-0.4944157013465979,-0.18565413953566415,0.27859148917473125,-0.08008427542292618,-1.2775991896112353,0.9067423638461336,0.8219080550348818,-0.5068686492769474,0.002341235898706469,0.002341235898706469,0.002341235898706469,False,0.004975501999979315
5704.056914591,-0.04608621023017843,0.3526964414054035,0.34462275984377555,0.5546132427429922,-0.02984123500971699,0.6089171564840339,0.5549994607609443,-0.031304103891072924,0.6073912694293685,0.002148832479516691,59.92062242097456,59.92062242097451,64.20484073252175,4.337133978327779,-0.19280164214018047,0.2913265451975534,-0.0793178972436264,-1.286502943797074,0.932423989064442,0.8091517701719841,-0.4957637311400521,-0.18268898676680767,0.2763510547772698,-0.0806979206480791,-1.2758678437941222,0.894305206011993,0.8276987999306179,-0.511444058654617,0.0025781141502808965,0.0025781141502808965,0.0025781141502808965,False,0.005252278999250848
5704.08371374,-0.04585728961684726,0.3525688765414064,0.34477071346310284,0.5545239473381942,-0.030001479439048802,0.6090207240175629,0.5550204827463474,-0.03118331447259122,0.6074578705193407,0.0020213343402226453,59.602017649903495,59.60201764990343,63.963574693236474,4.446980051734656,-0.1917923838482443,0.29065955906826235,-0.07948466123399682,-1.2860243697246077,0.9282515184828563,0.8111149731096537,-0.49742589897780454,-0.17958765782870387,0.27382500703413054,-0.08138821128002502,-1.2743481270046821,0.8813812625268121,0.8340366806331725,-0.5160703261126548,0.0026157611275192437,0.0026157611275192437,0.0026157611275192437,False,0.004860674000155996
5704.112116588,-0.04592814938405302,0.35256225281883896,0.3448890142332602,0.554519310732397,-0.02995187760200477,0.6091035345566731,0.5550373253530858,-0.031044916794407268,0.6075669896910886,0.0019555162866438645,59.342548180766734,59.342548180766684,63.66723824229194,4.409793470166378,-0.1905756410589826,0.2898058228215683,-0.07970140508707194,-1.285453346219415,0.9232257840243557,0.8135150720989701,-0.49937325447645475,-0.17647502374028973,0.27112058302024744,-0.08214656119363732,-1.273038191092053,0.8683074583436193,0.840682784529244,-0.5206872318839794,0.002592409705790322,0.002592409705790322,0.002592409705790322,False,0.004702818000623665
5704.140187232,-0.046701674381306554,0.35254356751717353,0.3450121035289193,0.5545062310212312,-0.0294104101039273,0.6091896970636345,0.5550470022226508,-0.030892067054225966,0.6077217296951926,0.0021546853611289487,59.066333844663504,59.06633384466345,63.319827988714465,4.3061219712553,-0.18916986736519956,0.2887668937700843,-0.0799633839660707,-1.2848089150895483,0.917424279957577,0.816316833332704,-0.5015816051450795,-0.17330916784688402,0.2684694459789683,-0.08278096715391162,-1.2717818020921197,0.8552841231926466,0.8470639455726208,-0.5254162013572036,0.0025591649181476096,0.0025591649181476096,0.0025591649181476096,False,0.005199893999815686
5704.169294584,-0.047225327188250364,0.3523997960555213,0.34524199450702153,0.5544055909980746,-0.02904385313906663,0.609350620748306,0.5550469996239186,-0.030723267987762662,0.6079208402256674,0.002296978798823482,58.55837434077586,58.558374340775764,62.92653353286649,4.4224603460580685,-0.1875910786468201,0.2875615350356499,-0.08025754267043547,-1.2840976951761305,0.9109235910313037,0.8194582247225104,-0.5040405206055125,-0.1700309213933157,0.2657807728181134,-0.0833255745964479,-1.2705748005904738,0.8420442635566775,0.8534245834091283,-0.5303508590696868,0.0026322347589891656,0.0026322347589891656,0.0026322347589891656,False,0.0054861629996594274
5704.197526766,-0.04801117813341323,0.3523055743883983,0.34563074925958026,0.5543396358310885,-0.028493757477452624,0.6096227490750972,0.555037966440459,-0.03053678119178531,0.6081584900402824,0.0026087671529567546,57.69052600243349,57.69052600243344,62.49040543514507,4.84781755443649,-0.18584401460829622,0.2861990766394355,-0.08057723568258288,-1.2833370619315891,0.9037547866732853,0.822924559133347,-0.506745475204263,-0.1665723264862622,0.2629116717969603,-0.08388669038581845,-1.2693870883446656,0.8280712346099769,0.860227488604223,-0.5356186253240519,0.002902037253178447,0.002902037253178447,0.002902037253178447,False,0.0053252440002324875
5704.226859396,-0.048156234072991064,0.35195937465961336,0.34657754117322853,0.554097296020939,-0.02839221831974814,0.6102855034146509,0.5550220189497295,-0.030334398756925743,0.6084295018231526,0.0028411123267534687,56.74757228485428,56.747572284854236,62.01083107013468,5.3297447369534074,-0.18392259305089786,0.28468122748453684,-0.0809219622896324,-1.2825338728624975,0.895887151509677,0.8267317930725099,-0.509715920185612,-0.16278682067963945,0.25971116568303726,-0.08448180176956364,-1.268247011552576,0.812802489988655,0.8677530206387029,-0.5414056661164636,0.00315005905791803,0.00315005905791803,0.00315005905791803,False,0.004895617999864044
5704.25440614,-0.0484099264903971,0.35220554734972687,0.34646784681536547,0.5542696169040185,-0.028214633627563917,0.6102087173641468,0.5550008476138495,-0.03011774898613226,0.6087306834210382,0.00251816019268033,55.803530803625584,55.80353080362554,61.48428966524175,5.757971988777269,-0.1818125293614986,0.28299364688763035,-0.081294989718052,-1.2817031879688348,0.8872597870000569,0.8309269868498798,-0.5129736826926008,-0.15872298348727557,0.25623385477050886,-0.08515187676709805,-1.267153038667613,0.7962542778207335,0.8760501517496824,-0.5476399277902078,0.0034377352150643686,0.0034377352150643686,0.0034377352150643686,False,0.005524899000192818
5704.279942732,-0.0486471934920982,0.35219000018112623,0.3468069643559279,0.5542587338859981,-0.028048546726373146,0.6104460996425405,0.5549750792203367,-0.02989022644598964,0.609063351084649,0.0024118309231839336,55.02638772206354,55.0263877220635,60.90774238409053,5.9634383850522195,-0.17950574750849993,0.2811276301640046,-0.081698331272337,-1.280848997689553,0.8778292701083719,0.8355389331273998,-0.516533322851058,-0.15443369734158507,0.2526057920373061,-0.08585542533744059,-1.2660971900121787,0.7786803028130681,0.8849193539620354,-0.5542366279537386,0.003561980844490484,0.003561980844490484,0.003561980844490484,False,0.0049392369992347085
5704.309769978,-0.04883492815937521,0.35217857485368714,0.3470684901476814,0.5542507361567907,-0.02791713245927924,0.6106291676967679,0.554945622412856,-0.029654464577729855,0.6094284007146492,0.0022232928606045355,54.422197601834576,54.42219760183451,60.280443329305356,5.941883931025012,-0.1770039333604383,0.279084045207563,-0.082128991544222,-1.2799783413503159,0.867603702109585,0.8405694191800445,-0.5203909834796743,-0.15011772208702728,0.24892298286148368,-0.08654700267418261,-1.265229878932812,0.7609454248887763,0.8939863247465593,-0.560941588904778,0.003550433616329959,0.003550433616329959,0.003550433616329959,False,0.005369270999835862
